"ID #","reportType","photo_date","photo_time","from_device","AuthorName","AuthorEmail","URL","images","location_longitude","location_latitude","geo_administrative_area_level_1","geo_administrative_area_level_2","geo_locality","geo_neighborhood","geo_route","weather_temperature","weather_windSpeed","weather_windBearing","weather_calc_24hr_precip","TideDataObserved","TideDataPredicted","report_created","guessCause","cause-other","whatFlooded","flooded-other","guessDepth","post_comment","report_icon","alternate-location-name","anonymous","storm_damage","road_damage","road_other","road_comments","marinas_damage","float_number","boat_number","marinas_comments","buildings_damage","buildings_street","buildings_comments","hazmat_damage damage-cat","hazmat_comments","beach_damage","beach_comments","structure_damage","structures_comments","response_other"
"137136","Flood Watch","2019-05-15","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/137136","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02223327/10c0c44b734f4d1f541207e7d6b5349e377054f0.jpg","-73.8320389","40.6586585","NY","Queens County","","Old Howard Beach","","60.4","13.3","188","0.171","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190514&edate=20190516&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190514&edate=20190516&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T02:33:26Z","Overland flooding (Nearby waterbody)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"137239","Flood Watch","2019-05-15","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/137239","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02230348/d85bffd879bc99587128e3b0addc38bf556b20e7.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02230346/dd71ed61738c976d4f1a7fa43fc48f82398ddbe4.jpg","-73.8317344","40.654183","NY","Queens County","","Jamaica","Russell St","60.3","13.4","186","0.169","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190514&edate=20190516&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190514&edate=20190516&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T03:03:46Z","Overland flooding (Nearby waterbody)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"137955","Flood Watch","2019-05-15","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/137955","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03023349/8b3213c53d1447ac85a11536ce53e7a9430f773b.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03023348/c9c35f8642791a011e05c87a4d41aff8bd70d642.jpg","-73.8294078","40.6553739","NY","Queens County","","Jamaica","1st St","60.2","13.4","185","0.168","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190514&edate=20190516&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190514&edate=20190516&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T06:33:47Z","Overland flooding (Nearby waterbody)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139254","Flood Watch","2019-05-15","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/139254","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03090807/7e7982a1094366a2358c32dd1794eb6398de3dcb.jpg","-73.8317344","40.654183","NY","Queens County","","Jamaica","Russell St","60.3","13.4","186","0.169","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190514&edate=20190516&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190514&edate=20190516&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T13:08:07Z","Overland flooding (Nearby waterbody)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139274","Flood Watch","2019-05-15","03:36 pm","Can reports - Airtable","","","https://mycoast.org/reports/139274","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03091507/ae391bb56b46529900ec366c397f9055285de2b1.jpg","-73.8320389","40.6586585","NY","Queens County","","Old Howard Beach","","60.4","13.3","188","0.171","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190514&edate=20190516&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190514&edate=20190516&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T13:15:06Z","","","","","","Sunny Day Flooding ","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"137001","Flood Watch","2019-05-05","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/137001","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02214653/4042ca4fb6cdf91f8994bc3eeba6096ea29dee60.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02214652/635013359a20a5b5ecfd8fe57e217ce1174292dc.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02214650/a09e4e366e763486bdb78911643c28b52c2e18bf.jpg","-73.8344954","40.6530422","NY","Queens County","","Jamaica","163rd Ave","54.4","14.3","34","0.898","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190504&edate=20190506&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190504&edate=20190506&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T01:46:49Z","Rainfall (Water pooling from direct rainfall)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135683","Flood Watch","2019-05-05","09:11 am","Can reports - Airtable","","","https://mycoast.org/reports/135683","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02150053/acd6a8b7c963bd3fa0a3191deb8100eba7ccced7.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02150052/f995630b435db4366c6e57423a710eb27bb3a97a.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02150050/917bc0e8af502fab131497b9acfca9453d577eb6.jpg","-73.8344954","40.6530422","NY","Queens County","","Jamaica","163rd Ave","54.8","11.5","59","0.736","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190504&edate=20190506&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190504&edate=20190506&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T19:00:50Z","Rainfall (Water pooling from direct rainfall)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135882","Flood Watch","2019-04-18","09:26 pm","Can reports - Airtable","","","https://mycoast.org/reports/135882","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02155759/9c9b7b7f89cfcf13965db81f4857910e36e3dd1e.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02155757/626d49352441a2d95bdec0625ccee2e7525bbf7d.jpg","-73.8300623","40.6514245","NY","Queens County","","Jamaica","164th Rd","54.6","19.8","180","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190417&edate=20190419&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190417&edate=20190419&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T19:57:57Z","","","","","8","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"137025","Flood Watch","2019-04-18","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/137025","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02215457/7fbc7bbe14410f0e77aa1de0b7946539c3d3666c.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02215456/ca9f56c67e754b34d2e75b761ec771ea9cb2db05.jpg","-73.8300623","40.6514245","NY","Queens County","","Jamaica","164th Rd","57.5","17.9","132","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190417&edate=20190419&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190417&edate=20190419&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T01:54:55Z","Unsure","","Structures","","8","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"137158","Flood Watch","2019-03-27","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/137158","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02223807/0c474df43bac389c5d7b90ee1f28738ebb66bdb4.jpg","-73.8186069","40.6094327","NY","Queens County","","Far Rockaway","Cross Bay Blvd","41.3","11","168","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190326&edate=20190328&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190326&edate=20190328&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T02:38:06Z","Overland flooding (Nearby waterbody)","","Roads/streets","","18","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"136218","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/136218","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02173820/de09caa931c6c51caf97b93b604f94c2333d401f.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02173819/464417ef42ef1e5d2fee29c8c01036fc8a339efe.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02173818/10642a1a1e038c51d178e1106f1cc5af30bbe774.jpg","-73.8181404","40.60889","NY","Queens County","","Broad Channel","Church Rd","49.8","27.5","291","1.122","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T21:38:17Z","Overland flooding (Nearby waterbody)","","Roads/streets","","7","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"136308","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/136308","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02180840/aee6afe4eb4229d3477ccade41fa88f9ebeb0c03.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02180839/b9a298737ca9ae07e75f7711df6f381a521ba9df.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02180838/18bc029d4479e3b1b0a470a316f54a763e4e05a2.jpg","-73.8185879","40.6094449","NY","Queens County","","Far Rockaway","Cross Bay Blvd","49.8","27.5","291","1.122","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T22:08:38Z","Overland flooding (Nearby waterbody)","","Roads/streets","","16","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"136460","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/136460","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02185409/27ceecf2588da2b36f97598d4ef55f86174c1a4f.jpg","-73.8180397","40.6085278","NY","Queens County","","Broad Channel","E 7th Rd","49.8","27.5","291","1.122","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T22:54:08Z","Overland flooding (Nearby waterbody)","","Roads/streets","","3","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"136657","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/136657","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02195557/7d29c74e7a267d7d8a17e2769279d6426df7da23.jpg","-73.8190448","40.6086718","NY","Queens County","","Broad Channel","Cross Bay Blvd","49.8","27.5","291","1.123","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T23:55:57Z","Unsure","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"137006","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/137006","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02214758/05c1ece88e33b6f1815e238f758a7607ea684282.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02214757/99e696305a3baa56d6f1e35b8bcda7e76063c28c.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02214755/9e5aa2b4c4c0c4bfc5e3ee2dc041f83f979a0d63.jpg","-73.8170506","40.6083696","NY","Queens County","","Broad Channel","Walton Rd","49.8","27.5","291","1.121","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T01:47:55Z","Overland flooding (Nearby waterbody)","","Roads/streets","","4","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"137243","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/137243","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02230457/b9d5e749ee89b93ec17d63c3b8fad4d4f6f6d588.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02230456/038749731ba4fe059e61f9b77f9ca6599c8b581d.jpg","-73.8162677","40.6085937","NY","Queens County","","Broad Channel","E 6th Rd","49.8","27.5","291","1.121","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T03:04:56Z","Unsure","","Roads/streets","","","Time now is 10:52 a.m. water line is approximately 14 feet from 120 survey marker
","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"137924","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/137924","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03022318/d0a93414316f7d175848fafd1a689cac679350fa.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03022317/dce5f1647e80c435298abfb5ee92469b7f0b75e8.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03022316/b62a554dde51c7928dbd62a9f79cebd3a8f77b82.jpg","-73.8167694","40.6087979","NY","Queens County","","Far Rockaway","E 6th Rd","49.8","27.5","291","1.121","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T06:23:16Z","Overland flooding (Nearby waterbody)","","Roads/streets","","13","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"138026","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/138026","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03025451/e505eefba19db67ba2efb9fc095f7500ccac6009.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03025450/b5e5a0e04a5dd0f888afc8d8694e1a0698102f47.jpg","-73.8299094","40.6529602","NY","Queens County","","Jamaica","163rd Rd","49.7","27.3","291","1.126","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T06:54:49Z","Overland flooding (Nearby waterbody)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"138634","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/138634","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03055756/2f8672b4bf07ecac9b050441504b1ad38edeabb7.jpg","-73.8171654","40.6089579","NY","Queens County","","Broad Channel","E 6th Rd","49.8","27.5","291","1.121","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T09:57:56Z","Overland flooding (Nearby waterbody)","","Roads/streets","","7","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"138971","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/138971","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03074302/98719191c4c8079e3fdc216a6a06c79b5edacba0.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03074300/82bbcee361f8f5421d3a7dfc00edb96ce7ff90e0.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03074259/140ccf7cb1d57efc0e9ceb2d72df6e18671bc2bf.jpg","-73.8182218","40.6085657","NY","Queens County","","Far Rockaway","E 7th Rd","49.8","27.5","291","1.122","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T11:42:58Z","Overland flooding (Nearby waterbody)","","Roads/streets","","1","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139034","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/139034","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03075655/0c9e9a5ea73b889f55b5afb36afd2a639569fcca.jpg","-73.8189064","40.6095166","NY","Queens County","","Broad Channel","Cross Bay Blvd","49.8","27.5","291","1.122","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T11:56:55Z","Overland flooding (Nearby waterbody)","","Roads/streets","","","Water line is 76 in east of the stop line on East 6th road. Time now is 10:38 a.m.
","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139635","Flood Watch","2019-03-22","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/139635","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03110601/38b1c78c4f2a31f5b68bd3979d34e671e035241d.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03110600/496fff73ac86d69332754e7243e616aaea619581.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03110558/9033d862303e303becfa5751a3496eef223e0116.jpg","-73.8179659","40.6091953","NY","Queens County","","Broad Channel","E 6th Rd","49.8","27.5","291","1.121","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T15:05:58Z","Overland flooding (Nearby waterbody)","","Roads/streets","","15","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"137711","Flood Watch","2019-03-22","10:52 am","Can reports - Airtable","","","https://mycoast.org/reports/137711","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03012609/1d54b3ec9773e4ca44b4e3bd007308044939ac3c.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03012608/73bdd3e2bf5badb5afbf27a50e3a532a7c4923ea.jpg","-73.8162677","40.6085937","NY","Queens County","","Broad Channel","E 6th Rd","42.3","17.3","345","1.152","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T05:26:07Z","","","","","","Time now is 10:52 a.m. water line is approximately 14 feet from 120 survey marker","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135811","Flood Watch","2019-03-22","10:49 am","Can reports - Airtable","","","https://mycoast.org/reports/135811","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02153920/6ddc67e8281128d78a92a1fac8de46202b463029.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02153919/41463bf40f7f9d10e5d7f337102ae13ec0536368.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02153918/1155d821d89fcbfadf085cf82a02ab74e7477d94.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02153916/3dbae037541ba726e94065ff557e00438066629a.jpg","-73.8167694","40.6087979","NY","Queens County","","Far Rockaway","E 6th Rd","42.3","17.3","345","1.152","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T19:39:16Z","","","","","","13.5 in at center of intersection.  Time now is 10:49 am","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"134535","Flood Watch","2019-03-22","10:42 am","Can reports - Airtable","","","https://mycoast.org/reports/134535","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02084621/b9348341ebb54ce7f5feb3b21b2a303ea3191745.jpg","-73.8180397","40.6085278","NY","Queens County","","Broad Channel","E 7th Rd","42.3","17.3","345","1.152","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T12:46:20Z","","","","","3","3 in near the curb.","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"137882","Flood Watch","2019-03-22","10:41 am","Can reports - Airtable","","","https://mycoast.org/reports/137882","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03021140/990ec26c84c0cd032e666b2a507dc1dde862d182.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03021139/7bd4e14cbd9b81992145a4976bd3c32273e4db3c.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03021138/a530f3a9ee53de2ce0117667cd205abade1a6f65.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03021136/e0f0214d6484f1035928b83ff58959754ee52a7d.jpg","-73.8182218","40.6085657","NY","Queens County","","Far Rockaway","E 7th Rd","42.3","17.3","345","1.152","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T06:11:36Z","","","","","1","Measurement taken center of intersection. Less than one inch at center of intersection.","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135793","Flood Watch","2019-03-22","10:39 am","Can reports - Airtable","","","https://mycoast.org/reports/135793","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02153218/0127b5910437aea17c3b6a3e406462cc969792fc.jpg","-73.8190448","40.6086718","NY","Queens County","","Broad Channel","Cross Bay Blvd","42.3","17.3","345","1.153","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T19:32:17Z","","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"138965","Flood Watch","2019-03-22","10:38 am","Can reports - Airtable","","","https://mycoast.org/reports/138965","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03074045/31736b41f116445512431cc3769ab909d5a5c009.jpg","-73.8189064","40.6095166","NY","Queens County","","Broad Channel","Cross Bay Blvd","42.3","17.3","345","1.152","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T11:40:44Z","","","","","","Water line is 76 in east of the stop line on East 6th road. Time now is 10:38 a.m.","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135622","Flood Watch","2019-03-22","10:37 am","Can reports - Airtable","","","https://mycoast.org/reports/135622","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02144759/a69bb48017806fdece7ed6924191ebde1877fd00.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02144758/e02e911809ef0f07dfc6cac7ade119c76a9dd730.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02144757/42162747c1c9c40a4ac04126eab0ff2114a7bad3.jpg","-73.8170506","40.6083696","NY","Queens County","","Broad Channel","Walton Rd","42.3","17.3","345","1.152","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190321&edate=20190323&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T18:47:56Z","","","","","3.5","3.5 in at center of intersection","highwater.svg","","","","","","","","","","","","","","","","","","","",""
